tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
20276,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times #anxiety",fear,0.6459999999999999,train,"that is me all the time . i carry ginger candy , peppermint oil and sea-bands at all times $HASHTAG$",0.0,0.0,"that is me all the time . i carry ginger candy , peppermint oil and sea-bands at all times $HASHTAG$","that is me all the time i carry ginger candy , peppermint oil and sea bands at all times $HASHTAG$"
20277,@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer unregulated,fear,0.6459999999999999,train,how many sex cases you need before you guys learn uber is shocking to the consumer unregulated,0.0,0.0,how many sex cases you need before you guys learn uber is shocking to the consumer unregulated,how many sex cases you need before you guys learn uber is shocking to the consumer unregulated
20278,@ashish_geol @getPakistanTV @HamidMirGEO .. Have you give thought to Khalistaan? \nNo concern of you Baluchistan !! Kashmir is an Issue.,fear,0.6459999999999999,train,.. have you give thought to khalistaan ? no concern of you baluchistan ! ! kashmir is an issue .,0.0,0.0,.. have you give thought to khalistaan ? no concern of you baluchistan ! ! kashmir is an issue .,have you give thought to khalistaan ? no concern of you baluchistan ! ! kashmir is an issue
20279,Democracy doesn't work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy,fear,0.644,train,democracy does not work $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,democracy does not work $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,democracy does not work $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
20280,I want to slide into the dms but im too fucking shy ,fear,0.64,train,i want to slide into the dms but im too fucking shy,0.0,0.0,i want to slide into the dms but im too fucking shy,i want to slide into the dms but im too fucking shy
20281,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is #shocking",fear,0.637,train,"jesus wept ! another rns from $HASHTAG$ quote ' price sensitive news , price sensitive news ' etc etc the $HASHTAG$ here is $HASHTAG$",0.0,0.0,"jesus wept ! another rns from $HASHTAG$ quote ' price sensitive news , price sensitive news ' etc etc the $HASHTAG$ here is $HASHTAG$","jesus wept ! another rns from $HASHTAG$ quote price sensitive news , price sensitive news etc etc the $HASHTAG$ here is $HASHTAG$"
20282,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,fear,0.632,train,a lysol can got stuck in spray position and we are all slowly suffocating from the trash can that smells like a febreeze factory .,0.0,0.0,a lysol can got stuck in spray position and we are all slowly suffocating from the trash can that smells like a febreeze factory .,a lysol can got stuck in spray position and we are all slowly suffocating from the trash can that smells like a febreeze factory
20283,"@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama",fear,0.63,train,"yeah , but bad part is the $HASHTAG$ $HASHTAG$ muslims will not be the ones leaving $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$",0.0,0.0,"yeah , but bad part is the $HASHTAG$ $HASHTAG$ muslims will not be the ones leaving $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$","yeah , but bad part is the $HASHTAG$ $HASHTAG$ muslims will not be the ones leaving $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$"
20284,We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16,fear,0.63,train,we are all in d . t . ( discipleship training or detox ) for something . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,we are all in d . t . ( discipleship training or detox ) for something . $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,we are all in d t discipleship training or detox for something $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
20285,@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;),fear,0.625,train,oh nooo ! $HASHTAG$ $HASHTAG$ $SMILEY$,0.0,0.0,oh nooo ! $HASHTAG$ $HASHTAG$ $SMILEY$,oh nooo ! $HASHTAG$ $HASHTAG$ $SMILEY$
20286,So not pumped for this interview ,fear,0.625,train,so not pumped for this interview,0.0,0.0,so not pumped for this interview,so not pumped for this interview
20287,Rojo is shocking.......absolutely shocking !!!,fear,0.625,train,rojo is shocking ... absolutely shocking ! ! !,0.0,0.0,rojo is shocking ... absolutely shocking ! ! !,rojo is shocking absolutely shocking ! ! !
20288,#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani,fear,0.625,train,$HASHTAG$ confesses that $HASHTAG$ supports $HASHTAG$ at $HASHTAG$ $HASHTAG$,0.0,0.0,$HASHTAG$ confesses that $HASHTAG$ supports $HASHTAG$ at $HASHTAG$ $HASHTAG$,$HASHTAG$ confesses that $HASHTAG$ supports $HASHTAG$ at $HASHTAG$ $HASHTAG$
20289,"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all #panic",fear,0.625,train,"hey , you all announced it like immediately after i asked . nice . thanks you all $HASHTAG$",0.0,0.0,"hey , you all announced it like immediately after i asked . nice . thanks you all $HASHTAG$","hey , you all announced it like immediately after i asked nice thanks you all $HASHTAG$"
20290,"When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless",fear,0.625,train,"when your body says fuck you bitch , you are not sleeping $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$",0.0,0.0,"when your body says fuck you bitch , you are not sleeping $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$","when your body says fuck you bitch , you are not sleeping $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$"
20291,@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,fear,0.625,train,this individual is clearly trying $NUMBER$ $HASHTAG$ this $HASHTAG$ i see an issue here . stop causing issues by pushing limits ! !,0.0,0.0,this individual is clearly trying $NUMBER$ $HASHTAG$ this $HASHTAG$ i see an issue here . stop causing issues by pushing limits ! !,this individual is clearly trying $NUMBER$ $HASHTAG$ this $HASHTAG$ i see an issue here stop causing issues by pushing limits ! !
20292,@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks,fear,0.625,train,i'm not sure we like this comparison . usa should emulate $HASHTAG$'s methods of protecting civilians against $HASHTAG$ attacks,0.0,0.0,i'm not sure we like this comparison . usa should emulate $HASHTAG$'s methods of protecting civilians against $HASHTAG$ attacks,i m not sure we like this comparison usa should emulate $HASHTAG$ s methods of protecting civilians against $HASHTAG$ attacks
20293,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed",fear,0.625,train,"swear to god do not get a smart meter from your power company , $NUMBER$ months of daft bills , $NUMBER$ visits from british gas $HASHTAG$",0.0,0.0,"swear to god do not get a smart meter from your power company , $NUMBER$ months of daft bills , $NUMBER$ visits from british gas $HASHTAG$","swear to god do not get a smart meter from your power company , $NUMBER$ months of daft bills , $NUMBER$ visits from british gas $HASHTAG$"
20294,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy,fear,0.625,train,just preordered the pale ep ... would have paid for the phone call ... but i would have freaked out and not said anything $HASHTAG$,0.0,0.0,just preordered the pale ep ... would have paid for the phone call ... but i would have freaked out and not said anything $HASHTAG$,just preordered the pale ep would have paid for the phone call but i would have freaked out and not said anything $HASHTAG$
20295,We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars,fear,0.625,train,we in our own country are so divided in our approach so how could we fight $HASHTAG$ and $HASHTAG$ terrorism $HASHTAG$,0.0,0.0,we in our own country are so divided in our approach so how could we fight $HASHTAG$ and $HASHTAG$ terrorism $HASHTAG$,we in our own country are so divided in our approach so how could we fight $HASHTAG$ and $HASHTAG$ terrorism $HASHTAG$
20296,@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?,fear,0.625,train,maybe $NUMBER$ % support no $HASHTAG$ immigration cos they perceive the risk of $HASHTAG$ ideology & $HASHTAG$ as too high ?,0.0,0.0,maybe $NUMBER$ % support no $HASHTAG$ immigration cos they perceive the risk of $HASHTAG$ ideology & $HASHTAG$ as too high ?,maybe $NUMBER$ support no $HASHTAG$ immigration cos they perceive the risk of $HASHTAG$ ideology $HASHTAG$ as too high ?
20297,"Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes.",fear,0.625,train,"sounds like donald trump has spent today just making extra , extra sure he would get those frightened white , conservative , racist votes .",0.0,0.0,"sounds like donald trump has spent today just making extra , extra sure he would get those frightened white , conservative , racist votes .","sounds like donald trump has spent today just making extra , extra sure he would get those frightened white , conservative , racist votes"
20298,"@JennyPGR I worry about typos in any email to Simon, draft attached or not...",fear,0.625,train,"i worry about typos in any email to simon , draft attached or not ...",0.0,0.0,"i worry about typos in any email to simon , draft attached or not ...","i worry about typos in any email to simon , draft attached or not"
20299,@NinjaWorrier @ali_zimmer @m_pattison How long ago was that? (I shudder to think.),fear,0.625,train,how long ago was that ? ( i shudder to think . ),0.0,0.0,how long ago was that ? ( i shudder to think . ),how long ago was that ? i shudder to think
20300,@BigBossPeltonen \nLikewise #death #cutting ,fear,0.625,train,likewise $HASHTAG$ $HASHTAG$,0.0,0.0,likewise $HASHTAG$ $HASHTAG$,likewise $HASHTAG$ $HASHTAG$
20301,@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.,fear,0.625,train,anything is better than a trump ramble . he is awful . truly truly awful .,0.0,0.0,anything is better than a trump ramble . he is awful . truly truly awful .,anything is better than a trump ramble he is awful truly truly awful
20302,horrid having a car n no liscence,fear,0.625,train,horrid having a car n no liscence,0.0,0.0,horrid having a car n no liscence,horrid having a car n no liscence
20303,Today has dragged on #restless,fear,0.625,train,today has dragged on $HASHTAG$,0.0,0.0,today has dragged on $HASHTAG$,today has dragged on $HASHTAG$
20304,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,fear,0.625,train,i went thru the same thing yesterday $HASHTAG$ better $NUMBER$day,0.0,0.0,i went thru the same thing yesterday $HASHTAG$ better $NUMBER$day,i went thru the same thing yesterday $HASHTAG$ better $NUMBER$day
20305,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy,fear,0.625,train,canada should be a driving force of democracy freedom rights - instead we help $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,canada should be a driving force of democracy freedom rights - instead we help $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$,canada should be a driving force of democracy freedom rights instead we help $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$
20306,we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,fear,0.625,train,we shiver in the pause between words abandonment still fresh upon the tips of our tongues,0.0,0.0,we shiver in the pause between words abandonment still fresh upon the tips of our tongues,we shiver in the pause between words abandonment still fresh upon the tips of our tongues
